epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
40,0.9541375637054443,0.9892318844795227,0.13461224734783173,0.9123817682266235,0.961642324924469,0.3265199363231659
41,0.9562749862670898,0.9902796745300293,0.12825237214565277,0.9085554480552673,0.9618263840675354,0.28246909379959106
42,0.9580807685852051,0.9910748600959778,0.12388604134321213,0.9138864874839783,0.9628890752792358,0.2946363687515259
43,0.9576938152313232,0.9910789728164673,0.12461133301258087,0.9094582796096802,0.9621022939682007,0.2868613004684448
44,0.9587441086769104,0.9913709759712219,0.12251105159521103,0.9132416248321533,0.9632781147956848,0.29048556089401245
45,0.9608999490737915,0.9921879768371582,0.11541812121868134,0.9116938710212708,0.9634919762611389,0.28693971037864685
46,0.9613053202629089,0.9922283887863159,0.11604193598031998,0.910017192363739,0.9633538126945496,0.28558218479156494
47,0.9602734446525574,0.9923816323280334,0.11482412368059158,0.9125537276268005,0.9622473120689392,0.3354073166847229
48,0.9641797542572021,0.9930981397628784,0.1076514720916748,0.9108770489692688,0.9610455632209778,0.35791146755218506
49,0.9638849496841431,0.9936273097991943,0.10628191381692886,0.915219247341156,0.9621840119361877,0.32712817192077637
50,0.9623740315437317,0.9928580522537231,0.11198236048221588,0.9000430107116699,0.9618906378746033,0.32744190096855164
51,0.964990496635437,0.9934545755386353,0.10489226132631302,0.9116508960723877,0.9600618481636047,0.3225381076335907
52,0.9647509455680847,0.9936800599098206,0.10506122559309006,0.9105331301689148,0.9609728455543518,0.32505273818969727
53,0.9666488766670227,0.9943859577178955,0.09821094572544098,0.9116079211235046,0.961692214012146,0.3105844259262085
54,0.9649720788002014,0.9936846494674683,0.10485979169607162,0.9055889844894409,0.9573286175727844,0.3718647062778473
55,0.9665567278862,0.9944385886192322,0.09821479022502899,0.9141014814376831,0.9629940390586853,0.33482852578163147
56,0.9688599705696106,0.9947465658187866,0.09472566097974777,0.9098882079124451,0.9613869786262512,0.3121151924133301
57,0.9689521193504333,0.9949896335601807,0.09180176258087158,0.9104471206665039,0.9615164399147034,0.27755770087242126
58,0.9684914350509644,0.9945909976959229,0.09533961862325668,0.9172399044036865,0.9631731510162354,0.32009008526802063
59,0.9638296961784363,0.992920458316803,0.12113531678915024,0.9144454002380371,0.9595974087715149,0.373339980840683
60,0.9421237707138062,0.9846686720848083,0.18543203175067902,0.909501314163208,0.9636632800102234,0.2964089810848236
61,0.9590204954147339,0.9914960265159607,0.13101617991924286,0.9107480645179749,0.965094268321991,0.30007103085517883
62,0.9672937393188477,0.9945880174636841,0.10164126008749008,0.9119518399238586,0.9600659608840942,0.3530449867248535
63,0.9679386615753174,0.9945681691169739,0.09853958338499069,0.8972055315971375,0.9577544331550598,0.346139132976532
64,0.9689152836799622,0.9948815703392029,0.09348493814468384,0.9121237993240356,0.9622380137443542,0.3225703835487366
65,0.9697076082229614,0.9952343702316284,0.0891614481806755,0.9149183034896851,0.9596401453018188,0.3543618619441986
66,0.9738718867301941,0.9959511160850525,0.07971248030662537,0.9117369055747986,0.9604251980781555,0.3397975564002991
67,0.9694680571556091,0.9951934814453125,0.08973813056945801,0.9090713858604431,0.95527184009552,0.4636327922344208
68,0.9704630374908447,0.9951448440551758,0.08988415449857712,0.9048581123352051,0.9544754028320312,0.4211263656616211
69,0.9708868265151978,0.9955176115036011,0.08555111289024353,0.9075236320495605,0.9568394422531128,0.41778725385665894
70,0.9730058312416077,0.9955052137374878,0.08398208022117615,0.9121237993240356,0.9591891169548035,0.3962022364139557
71,0.9655801653862,0.9941323399543762,0.10093143582344055,0.9105331301689148,0.9608587622642517,0.34895259141921997
72,0.9711447954177856,0.9952613115310669,0.08859375864267349,0.9093723297119141,0.9585821628570557,0.3448164165019989
73,0.9721582531929016,0.9959332942962646,0.08170169591903687,0.9088563919067383,0.9567312002182007,0.3900122046470642
74,0.9691916704177856,0.9951480031013489,0.0894145518541336,0.9083405137062073,0.9636001586914062,0.2843615710735321
75,0.9676438570022583,0.9941189885139465,0.09881608188152313,0.9159501194953918,0.961162805557251,0.3287788927555084
76,0.972231924533844,0.995583713054657,0.08494091033935547,0.9117798805236816,0.9607551693916321,0.3358457088470459
77,0.9764330983161926,0.9964886903762817,0.07389704883098602,0.9107910394668579,0.9580888152122498,0.3942921459674835
78,0.9750695824623108,0.9962682723999023,0.07707441598176956,0.9110060334205627,0.9596652388572693,0.3721953332424164
79,0.9720661044120789,0.9952810406684875,0.08646544069051743,0.9093723297119141,0.9580379724502563,0.35153937339782715
80,0.9571962952613831,0.991521954536438,0.12014932185411453,0.9120808243751526,0.958739161491394,0.36658522486686707
81,0.9656906723976135,0.9935181140899658,0.10317648202180862,0.9039982557296753,0.9587726593017578,0.3749839961528778
82,0.9737797379493713,0.9961836338043213,0.07807805389165878,0.9130696654319763,0.9577389359474182,0.39097341895103455
83,0.974129855632782,0.9962107539176941,0.07771466672420502,0.9120808243751526,0.9595593810081482,0.3649633228778839
84,0.9743509292602539,0.9961526393890381,0.07860766351222992,0.9118658900260925,0.9605079889297485,0.3504490554332733
85,0.9678465723991394,0.9946093559265137,0.09391159564256668,0.9097162485122681,0.9539381265640259,0.4585314393043518
86,0.9752538204193115,0.9962252378463745,0.07589558511972427,0.9094153046607971,0.9582770466804504,0.3989546597003937
87,0.9739455580711365,0.9962624907493591,0.07764444500207901,0.9112209677696228,0.9630102515220642,0.31764665246009827
88,0.9733191132545471,0.9964520931243896,0.07653475552797318,0.9132416248321533,0.9559954404830933,0.44157674908638
89,0.9739087224006653,0.9959313273429871,0.08119192719459534,0.8965176343917847,0.9553654789924622,0.4381335377693176
90,0.9763962626457214,0.9966503977775574,0.07233735173940659,0.9104471206665039,0.9573670625686646,0.4038770794868469
91,0.9518895745277405,0.9881235957145691,0.1442323625087738,0.9159930944442749,0.96464604139328,0.2832735478878021
92,0.9691916704177856,0.9950675964355469,0.09060264378786087,0.9166380167007446,0.9622167348861694,0.3445996344089508
93,0.9755670428276062,0.9962645173072815,0.07475081831216812,0.9127256870269775,0.9533337950706482,0.5021817088127136
94,0.9794918298721313,0.9973406791687012,0.0636080801486969,0.9165520071983337,0.9519985914230347,0.5780995488166809
95,0.9764699339866638,0.9963762164115906,0.0739046111702919,0.9125967621803284,0.9609107971191406,0.3680932819843292
96,0.9800446033477783,0.9971531629562378,0.06397008150815964,0.9132845997810364,0.959863543510437,0.3995914161205292
97,0.978275716304779,0.9971849918365479,0.06722834706306458,0.9135855436325073,0.9572209119796753,0.4279284179210663
98,0.9785705208778381,0.9969296455383301,0.06610094010829926,0.9111779928207397,0.9568203091621399,0.4077799618244171
99,0.6836432218551636,0.799529492855072,0.5003732442855835,0.4980223476886749,0.5,0.7137677073478699
